position_id,Firm,Position,Category,Location,Type,Priority,Application Requirements,Applied On,CV Version,Cohort Requirement,Cover Letter Required,Deadline,Division / Desk,Info,Next Step,Next Step Date,Notes,Online Tests,Opens (est.),Portal Link,Profile Fit,Referral / Contact,Status,Test Prep,Visa Sponsorship,notion_page_id,notion_url,last_edited_time
pos_1eb5792ab3,Nordea,Nordea — Future Finance Professionals Program (Nordea Markets / LC&I),Bulge Bracket Markets,Helsinki,Off-cycle,Tier 2,,,,,no,2026-09-27,Nordea Markets / Large Corporates & Institutions,,,,"FIRM = Nordea (Firm dropdown at Notion's 100-option cap — could not add option; fix next run). DISCOVERED 2026-09-08 — LIVE on careers.nordea.com.  DEADLINE 27 SEP 2026 — CLOSES WITHIN 3 WEEKS  Trading-floor placement inside Nordea Markets; programme runs May to September (some teams start earlier, possibly Q1), which lines up almost exactly with availability from May/June 2027. Eligibility: 'student or recent graduate… advanced academic progress with graduation on the horizon'. Nordea states FFP is 'the most common pathway to becoming an employee here' in Markets/LC&I Finland. NB Helsinki base — confirm whether Nordic-language ability is expected.",,Open now,https://careers.nordea.com/job/Helsinki-Future-Finance-Professionals-Program-00500/1434679633/,Good,,Open - Not Applied,,,3d51d664-3333-8148-a9d8-e778115ff507,https://app.notion.com/p/Nordea-Future-Finance-Professionals-Program-Nordea-Markets-LC-I-3d51d66433338148a9d8e778115ff507,2026-09-18T10:35:00.000Z
pos_aaa9969e5b,Norges Bank Investment Management,NBIM Graduate Programme 2027,Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,2026-08-15,,,,,"OPENED 2026-07-24 — 2027 Graduate Programme window now OPEN per NBIM's own site: applications 24 Jul–15 Aug 2026 (hard published deadline). Fixed start 1 Sep 2027; Oslo/London/New York; final-year students or grads <2yrs exp; visa sponsorship, Norwegian not required. Apply via NBIM's official recruitment system (no separate ATS link exposed on-page). CAVEAT: first 9 months AI-team projects, then 3-month rotation into a business area (incl. trading) — 'AI applied to investing', at the edge of target set. | RE-VERIFIED 2026-07-20 — NBIM's page stated 2027 grad applications open 24 Jul, close 15 Aug. | DISCOVERED 2026-07-19 — NEW FIRM. NBIM (Norwegian sovereign wealth fund) Graduate Programme 2027.",,24 Jul 2026 (confirmed),https://www.nbim.no/en/about-us/career/graduate-programme/,Good,,Open - Not Applied,,,3a21d664-3333-8109-a5c3-e56a88e216cb,https://app.notion.com/p/NBIM-Graduate-Programme-2027-3a21d66433338109a5c3e56a88e216cb,2026-09-18T10:28:00.000Z
pos_a2ba438211,Numerix,Quant Analyst / Financial Engineer 2027,Trading Tech / Quant Dev,London,Graduate,Tier 3,,,,,no,,Quant analytics (pricing library),,Monitor portal,,"OFF-TARGET (quant-dev / programming-heavy — you're now targeting quant research/trading/structuring, not dev). Derivatives-pricing analytics VENDOR; London roles are Quant Analyst/Risk Modeler implementing pricing libraries (coding-heavy). Rolling via numerix.com/careers. Kept for reference; consider dropping.",Technical/quant interview (C++/pricing); no standard online test,Rolling / direct application,https://www.numerix.com/careers,Weak,,Not Yet Open,,,3911d664-3333-8129-84d4-c3dd53429346,https://app.notion.com/p/Quant-Analyst-Financial-Engineer-2027-3911d6643333812984d4c3dd53429346,2026-09-18T10:29:00.000Z
pos_92229bca3a,Old Mission,Quantitative Trader — Graduate/Junior (London),Prop / Market Making,London,Graduate,Tier 3,,,,Not stated - ask the firm,no,,,,,,"OPENED 2026-07-15 — VERIFIED on Old Mission's own careers board (Greenhouse, rendered in-browser): a live 'Quantitative Trader — London' role sits in the Trading department. Board title carries no cohort year; third-party aggregators list it as 'University Graduates – Full-Time – Junior Quantitative Trader (London – 2026)'. Confirm start-date/eligibility fits June-2027 end-of-studies before applying. Exact job URL not extractable from the JS embed — Portal Link points to the firm careers page (open Trading > Quantitative Trader, London). No published deadline (rolling).",,Open now,https://www.oldmissioncapital.com/careers/,Weak,,Open - Not Applied,,,39e1d664-3333-8113-ad1a-f3ef6f33b88a,https://app.notion.com/p/Quantitative-Trader-Graduate-Junior-London-39e1d66433338113ad1af3ef6f33b88a,2026-09-18T10:51:00.000Z
pos_fbf9c19d36,Old Mission,Trading Internship 2027,Prop / Market Making,Dublin,Summer,Tier 3,,,,No European early-careers route,no,,Trading,,Monitor portal,,"NO EU EARLY-CAREERS ROUTE FOUND — Offices are Chicago/NYC/London (no Dublin). Only early-careers programme found is a US 'Micro-Internship – Quant Trader' (January, US-based). No London/EU intern or graduate programme confirmed as of Jul 2026. Original: Market maker with Dublin/London EU presence post-Brexit.",Quant/maths assessment (US micro-internship process),Verify,https://www.oldmissioncapital.com/careers/,Weak,,Not Yet Open,,,3911d664-3333-8117-8d0c-ddc4a1326658,https://app.notion.com/p/Trading-Internship-2027-3911d664333381178d0cddc4a1326658,2026-09-18T10:50:00.000Z
pos_41b3ff54b1,Onyx Capital Group,Onyx Capital Group — Graduate Trader (London),Commodities,London,Graduate,Tier 2,,,,,no,,,,,,"FIRM = ONYX CAPITAL GROUP (Firm property left blank — could not add the option: Notion's API caps a select re-declaration at 100 options and this database already has 116, so ALTER COLUMN ""Firm"" fails. Please add 'Onyx Capital Group' to the Firm dropdown manually in the Notion UI, then set it on this row.) || OPENED 2026-08-29 — NEW FIRM. Verified live on Onyx's Workable board: Graduate Trader, London. Onyx is the largest liquidity provider in listed and OTC oil derivatives. BSc/MSc ideally STEM; recent graduate up to ~3 years' experience; Python/R/C++ desirable, not essential. Evergreen/rolling requisition with no published cohort year — a June 2027 start would need to be raised at application. No published deadline.",,Open now,https://apply.workable.com/j/0AD579CC5A,Good,,Open - Not Applied,,,3cb1d664-3333-8102-b3c5-f5c24a38571b,https://app.notion.com/p/Onyx-Capital-Group-Graduate-Trader-London-3cb1d66433338102b3c5f5c24a38571b,2026-09-18T10:35:00.000Z
pos_f4a512dee3,OpenGamma,Quant Analyst Internship 2027,Trading Tech / Quant Dev,London,Summer,Tier 3,,,,,no,,Analytics / margin & risk,,Monitor portal,,OFF-TARGET (quant-dev / analytics — programming-heavy). Small London derivatives-margin analytics firm; hires SWE/quant roles ad hoc via Greenhouse — not a quant research/trading/structuring route. Consider dropping.,Technical/coding interview,Rolling / direct application,https://opengamma.com/careers/,Weak,,Not Yet Open,,,3911d664-3333-81bf-85d4-e79b203a8286,https://app.notion.com/p/Quant-Analyst-Internship-2027-3911d664333381bf85d4e79b203a8286,2026-09-18T10:30:00.000Z
pos_339b637b01,Optiver,Graduate / Campus Full-Time Trader 2027,Prop / Market Making,Amsterdam,Graduate,Tier 1,,,,,no,2026-09-20,,,,,"RE-CHECKED 2026-09-14 —  DEADLINE IN 6 DAYS: Career Kickstarter closes 20 Sep 2026 17:00 CEST, and the online assessment must ALSO be completed by then.  Separately, a NEW and cleaner Optiver graduate route is now live: 'Graduate Quantitative Researcher (2027 Start)', Amsterdam AND London, Greenhouse req 8585609002 (published 17 Aug 2026, Workflow=Campus, no deadline, rolling) — tracked as its own row. Decide between the two: Optiver's 8-month global re-apply cool-off applies across ALL quant graduate/internship roles, so only one Optiver application should go in. || OPENED 2026-08-17 — VERIFIED on optiver.com: 'Career Kickstarter – Trading 2026' (Amsterdam, Trading, Early Careers) is LIVE. Five-day immersive programme at Optiver Amsterdam HQ, 30 Nov – 4 Dec 2026, with a DIRECT PATHWAY to a full-time Graduate Trader offer. Eligibility: BSc/MSc graduating from a European university between Sep 2024 – Sep 2027 (Piyush qualifies), based in NL/UK/Europe, any STEM/Econometrics background. DEADLINE 20 Sep 2026 17:00 CEST — online assessment must also be completed by that date. Travel + hotel expensed. NOTE: Optiver's formal Graduate Trader req for EU is still closed (Sydney EOI only); this is currently the live route to the Amsterdam grad seat. 8-month re-apply cool-off applies. | Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.",,Open now,https://www.optiver.com/join-us/jobs/institutional-sales-and-trading/amsterdam/career-kickstarter-trading-2026/,Good,,Open - Not Applied,,,39e1d664-3333-81f7-b7ec-d640d50a45e7,https://app.notion.com/p/Graduate-Campus-Full-Time-Trader-2027-39e1d664333381f7b7ecd640d50a45e7,2026-09-18T10:29:00.000Z
pos_0b4395fcb4,Optiver,"Optiver — Graduate Quantitative Researcher (2027 Start), Amsterdam / London",Prop / Market Making,Amsterdam,Graduate,Tier 1,,,,,no,,,,,,"OPENED 2026-09-14 — VERIFIED live on Optiver's own Greenhouse req 8585609002 (first published 17 Aug 2026, updated 17 Aug 2026). Title: 'Graduate Quantitative Researcher (2027 Start)'. Offices: Amsterdam AND London (single req covers both). Greenhouse metadata confirms Workflow=Campus, Website Level Mapping=Graduate, department=Quantitative Research. Requirements: academic degree in Engineering/Physics/Maths/Econometrics/CS with outstanding academic record, programming in any language (Python preferred), probability/calculus/linear algebra — NO penultimate-year or 2028-graduation gate, so a June 2027 MSc FE graduate is eligible. Onboarding via Global Optiver Academy. Work is signal extraction, price forecasting, ML modelling in production — quant research, not quant-dev. Visa sponsorship + relocation offered. NO published deadline (rolling); online assessment must be completed within 7 days of being advanced. CAUTION: Optiver enforces an 8-month global re-apply cool-off across ALL quant graduate/internship roles and Piyush also has the Career Kickstarter (deadline 20 Sep 2026) and Quantitative Trading Internship rows open — choose carefully, one Optiver application at a time. This row is complementary to the existing Optiver Graduate row (which tracks Career Kickstarter, a different route).",,Open now,https://www.optiver.com/join-us/jobs/8585609002/?gh_jid=8585609002,Strong,,Open - Not Applied,,,3db1d664-3333-8124-b96b-f9137cfd1950,https://app.notion.com/p/Optiver-Graduate-Quantitative-Researcher-2027-Start-Amsterdam-London-3db1d66433338124b96bf9137cfd1950,2026-09-18T10:28:00.000Z
pos_a9a902a7f4,Optiver,Trading Internship 2027,Prop / Market Making,Amsterdam,Summer,Tier 1,,,,,no,,Trading,,Monitor portal,,"OPENED 2026-08-19 — Quantitative Trading Internship (2027 Start), Amsterdam, confirmed live on optiver.com jobs board. Optiver also has a Quantitative Research Internship (2027 Start) in Amsterdam — consider both. No published deadline; rolling. | 2027 Amsterdam summer intake expected to open Aug 2026; rolling review. Start 80-in-8 mental arithmetic prep well before applying (~50 correct in 2 min is the bar).",80 in 8 test,Open now,https://www.optiver.com/join-us/jobs/institutional-sales-and-trading/amsterdam/quantitative-trading-internship-2027-start/,Good,,Open - Not Applied,,,3911d664-3333-81a4-8c4b-ce44d2fad407,https://app.notion.com/p/Trading-Internship-2027-3911d664333381a48c4bce44d2fad407,2026-09-18T10:30:00.000Z
pos_a8bc8bf8dd,PDT Partners,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 3,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage (incl. lower-fit firms). Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://www.pdtpartners.com/careers.html,Weak,,Not Yet Open,,,39e1d664-3333-8139-b664-ec52b0210b1b,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d66433338139b664ec52b0210b1b,2026-09-18T10:28:00.000Z
pos_75b98ce66e,PDT Partners,Quant Research Internship 2027,Systematic / Quant Fund,London,Summer,Tier 3,,,,No European early-careers route,no,,Quant Research,,Monitor portal,,NO EU EARLY-CAREERS ROUTE FOUND — Greenhouse board (Jul 2026) shows only experienced hires; the sole London listing is an experienced Software Engineer. Internships are NY-based only; no European intern/graduate programme found. Original: Elite quant fund; primarily NY but has London.,Coding + quant/probability assessment,Verify,https://www.pdtpartners.com/careers.html,Weak,,Not Yet Open,,,3911d664-3333-8188-b7f3-e023d50737f4,https://app.notion.com/p/Quant-Research-Internship-2027-3911d66433338188b7f3e023d50737f4,2026-09-18T10:50:00.000Z
pos_6d837fed35,PIMCO,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://www.pimco.com/us/en/about-us/careers/students,Good,,Not Yet Open,,,39e1d664-3333-8120-8a26-d2d0261858b7,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d664333381208a26d2d0261858b7,2026-09-18T10:28:00.000Z
pos_a82677579b,PIMCO,PIMCO — Analyst Summer Internship 2027 (PM / Quant Research),Systematic / Quant Fund,London,Summer,Tier 2,,,,Penultimate year only,no,,Portfolio Management – Quantitative Research / Rates & Fixed Income,,,,"Firm: PIMCO (set Firm dropdown manually). Rates/derivatives-heavy AM — good fit. London office runs analyst internships (rolling review): e.g. Portfolio Management Quantitative Research Analyst (PhD) and Private Strategies Analyst (undergrad, grad Dec 2026–Jun 2027). 2027 summer cycle not yet confirmed live as of 2 Jul 2026; watch pimco.com students. Added by Claude 2 Jul 2026.",One-way (recorded) video interview; technical + behavioral final rounds,"Live (opened Sep 2026, rolling) but requires enrolment Dec 2027-Jun 2028 and full-time start Jan-Aug 2028 — verified 10 Sep 2026, not eligible",https://pimco.wd1.myworkdayjobs.com/en-US/pimco-careers/job/London-GBR/XMLNAME-2027-Summer-Intern---Client-Solutions---Analytics-Strategist--London--MBA-_R106804,Good,,Not Yet Open,,,3911d664-3333-813b-89c8-d492dd395cb3,https://app.notion.com/p/PIMCO-Analyst-Summer-Internship-2027-PM-Quant-Research-3911d6643333813b89c8d492dd395cb3,2026-09-18T15:10:00.000Z
pos_32b64493c1,Pictet Asset Management,Pictet Asset Management — Quant / Internship 2027,Systematic / Quant Fund,Geneva,Summer,Tier 3,,,,,no,,,,,,Seeded 2026-07-17 (Europe-wide expansion). FIRM: Pictet Asset Management (not in Firm dropdown). Geneva AM with quant equities teams. Scan to verify live European quant early-careers postings.,,TBC (verify at scan),https://www.group.pictet/careers,Moderate,,Not Yet Open,,,3a01d664-3333-8164-a962-e41a61b79cc7,https://app.notion.com/p/Pictet-Asset-Management-Quant-Internship-2027-3a01d66433338164a962e41a61b79cc7,2026-09-18T10:28:00.000Z
pos_36a4dd46a3,Point72 / Cubist,Point72 Academy Investment Analyst Program 2027 (UK),Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,,,,"OPENED 2026-07-19 — Point72 Academy Investment Analyst Program for Upcoming Graduates (2027 — UK) LIVE, London. Explicitly 'students graduating between December 2026 and July 2027' — exact cohort match. 10-month training then placement as an analyst. CAVEAT: this is fundamental/discretionary equity research, NOT systematic quant — lower fit against the systematic-trading target, treat as a diversifier. Rolling, no published deadline.",,TBC (grad cycle),https://boards.greenhouse.io/point72/jobs/8549734002,Good,,Open - Not Applied,,,39e1d664-3333-817f-98da-e4724ff9bc6c,https://app.notion.com/p/Point72-Academy-Investment-Analyst-Program-2027-UK-39e1d6643333817f98dae4724ff9bc6c,2026-09-18T10:29:00.000Z
pos_7d849034a4,Point72 / Cubist,Quantitative Research Internship 2027,Systematic / Quant Fund,London,Summer,Tier 2,,,,Not stated - ask the firm,no,,Cubist Systematic Strategies,,Monitor portal,,"OPENED 2026-07-19 — Cubist 'Quantitative Researcher - Intern' LIVE for London and Paris (also HK/Tokyo). Open to undergrad, MS or PhD candidates. CAVEAT: no cohort year or start date published anywhere on the posting — confirm the intake year with recruiting before applying. Cubist = systematic arm. Rolling, no deadline.",Coding + quant assessment (Academy / Cubist),Aug-Sep 2026,https://boards.greenhouse.io/point72/jobs/7297657002,Good,,Open - Not Applied,,,3911d664-3333-81a0-b298-d760eb40c44a,https://app.notion.com/p/Quantitative-Research-Internship-2027-3911d664333381a0b298d760eb40c44a,2026-09-18T10:50:00.000Z
