position_id,Firm,Position,Category,Location,Type,Priority,Application Requirements,Applied On,CV Version,Cohort Requirement,Cover Letter Required,Deadline,Desk Contacts,Division / Desk,Info,Next Step,Next Step Date,Notes,Online Tests,Opens (est.),Portal Link,Profile Fit,Referral / Contact,Status,Test Prep,Visa Sponsorship,notion_page_id,notion_url,last_edited_time
pos_5e987cd853,Maven Securities,"Maven Securities — Quant Trader Internship 2027 (6 months, London)",Prop / Market Making,London,Off-cycle,Tier 2,,,,,no,,,Options Market Making — quant research / trading,,,,"OPENED 2026-08-17 — VERIFIED live on Maven's Greenhouse board. 6-month quant trader internship, London, options market making. FLEXIBLE START: January 2027 or July 2027 — the July 2027 start fits Piyush's June 2027 availability exactly. Explicitly asks for Applied Maths / FINANCIAL ENGINEERING / Physics backgrounds — direct match to the EDHEC MSc FE profile. Work: volatility modelling, alpha generation & validation, structured research project under trader/quant mentorship, shadowing OMM desks. Converts to full-time consideration on completion. Visa sponsorship available. One application per candidate per cycle — note Maven's Summer row is also Open, so pick ONE Maven role. No published deadline (rolling). Complementary row: Maven had Summer + Graduate rows but no Off-cycle.",,Open now,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/8043552,Strong,,Open - Not Applied,,,3bf1d664-3333-8127-b88e-f7afa8889111,https://app.notion.com/p/Maven-Securities-Quant-Trader-Internship-2027-6-months-London-3bf1d66433338127b88ef7afa8889111,2026-09-18T10:28:00.000Z
pos_d022b6c9bb,Maven Securities,Trading Internship 2027,Prop / Market Making,London,Summer,Tier 2,,,,Penultimate year only,no,2026-10-21,,Trading,,Monitor portal,,"NEW 2026-08-28 — Maven's live London posting states verbatim: 'if you would like to be considered for our London Trader Summer Internship, applications will open on 7th September.' So a SEPARATE London Trader Summer Internship opens 7 Sep 2026 — diarise. Caution: Maven allows only ONE application per candidate per recruitment cycle, so choose between the 6-month Quant Trader Internship (already open, July-2027 start) and the London Trader Summer Internship. Board also re-enumerated today: only European early-careers role currently live is the 6-month London internship; all 2027 graduate programmes remain Chicago-only. NB this row currently duplicates the Off-cycle row (same 6-month posting) — consider repointing it to the 7 Sep summer internship once live. || OPENED 2026-08-04 — Maven 'Quant Trader Internship 2027' LIVE on Greenhouse (London). 6-month training in options market making; quant research problems (vol modelling, alpha generation/validation), Python (C++/C# a plus), structured research project + desk shadowing; converts to full-time. Flexible start Jan 2027 OR July 2027 (July fits Piyush's June-2027 availability). Visa sponsorship available. One application per cycle; rolling, no published deadline.",Numerical / mental-arithmetic speed test; probability,"VERIFIED 2026-09-17 — 'London Trader Summer Internship 2027' is LIVE (Greenhouse job 7806970, deadline 21 Oct 2026) but states 'You must be a penultimate-year undergraduate or master's student' — NOT ELIGIBLE for a 2027 MSc completion. The eligible Maven route is the Graduate Quant Researcher 2027 London row (Sept 2027 start, rolling), already Open.",https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/8043552,Good,,Open - Not Applied,,,3911d664-3333-8181-bee2-e423d82f543b,https://app.notion.com/p/Trading-Internship-2027-3911d66433338181bee2e423d82f543b,2026-09-18T15:10:00.000Z
pos_e13d8062c3,Mercuria,Graduate / Analyst Programme 2027,Commodities,Geneva,Graduate,Tier 3,,,,,yes,,,Commodities Trading,,Monitor portal,,Energy trader; smaller structured programmes - watch portal.,Numerical reasoning + interviews,Autumn 2026,https://mercuria.com/careers,Moderate,,Not Yet Open,,,3911d664-3333-812f-b778-ce80772153f6,https://app.notion.com/p/Graduate-Analyst-Programme-2027-3911d6643333812fb778ce80772153f6,2026-09-18T10:30:00.000Z
pos_c99fe9769b,Millennium,Graduate Quant Researcher 2027,Systematic / Quant Fund,Paris / London,Graduate,Tier 2,,,,,no,,,,,,,"CHECKED 22 Sep 2026 — NOT OPEN as a graduate / campus full-time role. Queried Millennium's own campus ATS (campusjobs.mlp.com, Eightfold-powered, server-rendered) filtered to London + Quantitative Researcher: exactly one live result, '2027 Quantitative Researcher Intern, London' (REQ-30208, department Trading, campusjobs.mlp.com/careers/job/755957778828) — an INTERNSHIP title, not a full-time graduate requisition. No separate London or Paris full-time quant researcher campus posting exists on the board right now. The intern route is already covered by the existing Millennium Summer row. || Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.",,TBC (grad cycle),https://www.mlp.com/campus-programs/,Good,,Not Yet Open,,,39e1d664-3333-817c-8764-d9c368af815f,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d6643333817c8764d9c368af815f,2026-09-22T07:29:00.000Z
pos_374d8106f8,Millennium,Quantitative Internship 2027,Systematic / Quant Fund,Paris / London,Summer,Tier 2,,,,Final year / recent graduates OK,no,,,Systematic / Quant,,Monitor portal,,"OPENED 2026-08-19 — 'Quantitative Intern, London' (REQ-25958) live on campusjobs.mlp.com; eligibility = graduating between Dec 2026 and June 2027 (fits). Trading dept; JD leans toward trade-processing/risk workflows plus stats/ML — verify desk fit before applying. Rolling review, no published deadline. NB Millennium also lists a '2027 Quantitative Developer Intern, London' (excluded: programming-heavy) and a 'Millennium Investment Internship 2027' (fundamental equity, grads Dec 2027-Jul 2028 — not eligible). | 2027 Investment Internship already ran and CLOSED (opened 26 Feb, closed 24 Mar 2026). Quant/engineering internships reopen from Aug 2026 (posted per pod, rolling); Paris office expanding. Checked 2 Jul 2026.",Coding + quant/probability assessment,Open now,https://campusjobs.mlp.com/careers/job/755944541659-quantitative-intern-london-london-united-kingdom?domain=mlp.com&microsite=campus-site,Good,,Open - Not Applied,,,3911d664-3333-81a4-84a4-fccc0141cc02,https://app.notion.com/p/Quantitative-Internship-2027-3911d664333381a484a4fccc0141cc02,2026-09-18T15:10:00.000Z
pos_44852df4de,Morgan Stanley,Markets Graduate Analyst 2027,Bulge Bracket Markets,London,Graduate,Tier 1,,,,,no,,,,,,,"COULD NOT VERIFY 22 Sep 2026 (3rd consecutive run) — both morganstanley.tal.net and morganstanley.com/careers/career-opportunities-search render as empty JavaScript shells to a server fetch; the '0 Results Found' text on the search page is static placeholder markup, not a real query result, and individual opportunity pages (e.g. /careers/students-graduates/opportunities/21242) load a blank template with no job body. The only 2027 full-time analyst requisition that could be identified at all was an Investment Banking programme in Paris — IBD, out of scope — and even that only via an aggregator mirror, not Morgan Stanley's own rendered page. No Markets / Sales & Trading full-time 2027 requisition confirmed. SUGGEST MANUAL CHECK at morganstanley.tal.net in a real browser. Note the Morgan Stanley 2027 Quantitative Finance Off-Cycle Internship (London) is already tracked as Open on a separate row. || Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.",,"TBC — site JS-blocked, verify manually",https://www.morganstanley.com/careers/students-graduates,Good,,Not Yet Open,,,39e1d664-3333-8177-b481-c5f32574f620,https://app.notion.com/p/Markets-Graduate-Analyst-2027-39e1d66433338177b481c5f32574f620,2026-09-22T07:29:00.000Z
pos_3057821456,Morgan Stanley,Morgan Stanley — 2027 Quantitative Finance Off-Cycle Internship (London),Bulge Bracket Markets,London,Off-cycle,Tier 1,,,,,no,,,Front-office Strats / Quantitative Finance,,,,"OPENED 2026-09-11 — LIVE on Morgan Stanley's tal.net board. 6–9 month front-office Strats placement. Eligibility quoted: 'Master or PhD level degree and have graduated in 2026 or graduating in 2027' — exact cohort match. No deadline published (rolling). VERIFY START MONTH against June-2027 availability before applying. Paris equivalent also live (opp 21635). Separately live and eligible: MS 2027 Sales and Trading Off-Cycle Internship London (opp 21611, '2027 or 2028' graduates; desks incl. Structured Derivatives Sales, Structured Rates, Credit XVA Trading, Commodities), plus S&T off-cycles in Paris/Frankfurt/Zurich/Madrid and Fixed Income off-cycles in Milan/Copenhagen. No MS 2027 full-time markets graduate programme is posted.",,Open now,https://morganstanley.tal.net/vx/lang-en-GB/mobile-0/brand-2/xf-705f9c47dcfb/candidate/so/pm/1/pl/1/opp/21636-2027-Quantitative-Finance-Off-Cycle-Internship-London/en-GB,Strong,,Open - Not Applied,,,3d81d664-3333-817c-9ef6-c31d02906c2d,https://app.notion.com/p/Morgan-Stanley-2027-Quantitative-Finance-Off-Cycle-Internship-London-3d81d6643333817c9ef6c31d02906c2d,2026-09-18T10:28:00.000Z
pos_fcab15ac81,Morgan Stanley,Sales & Trading Summer Analyst 2027,Bulge Bracket Markets,London,Summer,Tier 1,,,,Penultimate year only,no,,,Sales & Trading / Quantitative Finance,,Monitor portal,,S&T and Quantitative Finance summer tracks both relevant. EMEA typically opens Aug-Sep.,HireVue video + numerical/logical tests; coding for Quantitative Finance track,"Live now (deadline 19 Oct 2026) but PENULTIMATE-YEAR cohort — verified 10 Sep 2026, not eligible",https://morganstanley.tal.net/vx/lang-en-GB/mobile-0/brand-2/xf-ffaa52b1b3e7/candidate/so/pm/1/pl/1/opp/21502-2027-Sales-Trading-Summer-Analyst-Programme-London/en-GB,Good,,Not Yet Open,,,3911d664-3333-81bd-b7e4-d539c1dfbd8e,https://app.notion.com/p/Sales-Trading-Summer-Analyst-2027-3911d664333381bdb7e4d539c1dfbd8e,2026-09-18T15:09:00.000Z
pos_ca864c5450,Murex,Financial Engineer / Graduate Programme 2027,Trading Tech / Quant Dev,Paris,Graduate,Tier 3,,,,,no,,,Financial Engineering / Pricing (MX.3),,Monitor graduate portal,,OFF-TARGET (quant-dev / programming-heavy). SOFTWARE VENDOR (MX.3); Financial Engineering roles implement pricing/risk models in C++/Java — not a quant research/trading/structuring seat. As of Jul 2026 only permanent Client Services/SWE roles + admin apprenticeships are live; no FE internship open. Consider dropping.,Coding/technical assessment + interviews,Rolling,https://careers.murex.com,Weak,,Not Yet Open,,,3911d664-3333-818d-8cf7-ce0522e01753,https://app.notion.com/p/Financial-Engineer-Graduate-Programme-2027-3911d6643333818d8cf7ce0522e01753,2026-09-18T10:30:00.000Z
pos_8fcdf8d875,NatWest Markets,NatWest Markets — Front Office / Quantitative Analyst Graduate Programme 2027,Bulge Bracket Markets,London,Graduate,Tier 2,,,,,no,,,NatWest Markets — Front Office / Quant,,,,"CHECKED 21 Sep 2026 — STILL NOT OPEN. jobs.natwestgroup.com/pages/natwest-markets-graduate-programmes rendered in full: the 'Graduate programmes in NatWest Markets' section now reads 'Sorry, our programmes are currently closed but will reopen for applicants in autumn 2026.' That is a firmer commitment than the previous 'join our Early Talent community' wording, but there is still no requisition. Best-fit Tier 2 row — re-check weekly. || RE-CHECKED 2026-09-19 — STILL NOT OPEN. Programme page live and fully detailed (Sept 2027 start; permanent; UK Front Office £60k, UK Quantitative Analyst £70k — master's or PhD for the Quant Analyst track; NatWest Markets N.V. track covers Amsterdam, Frankfurt, Milan, Paris, Stockholm), but no requisition. || RE-CHECKED 2026-09-14 — STILL NOT OPEN, but confirmed as the single best-fit graduate programme on the tracker. Portal Link sharpened to the programme page, which confirms: start = September 2027, Quantitative Analyst track at GBP 70,000, master's or PhD required. ACTION: monitor from late September 2026 — UK bank grad schemes fill on a rolling basis and close early. || DISCOVERED 2026-09-08 — NOT YET OPEN.",,Autumn 2026,https://jobs.natwestgroup.com/pages/natwest-markets-graduate-programmes,Good,,Not Yet Open,,,3d51d664-3333-8122-b2c6-ddc52c39d5cf,https://app.notion.com/p/NatWest-Markets-Front-Office-Quantitative-Analyst-Graduate-Programme-2027-3d51d66433338122b2c6ddc52c39d5cf,2026-09-21T10:44:00.000Z
pos_240b0c2d58,Natixis,Markets Graduate Analyst 2027,Bulge Bracket Markets,Paris,Graduate,Tier 3,,,,,no,,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://www.natixis.com/en/careers,Good,,Not Yet Open,,,39e1d664-3333-8105-a98d-fcdd6a39a139,https://app.notion.com/p/Markets-Graduate-Analyst-2027-39e1d66433338105a98dfcdd6a39a139,2026-09-18T10:28:00.000Z
pos_60ce4d3ed9,Natixis,Stage Global Markets 2027,Bulge Bracket Markets,Paris,Summer,Tier 3,,,,,yes,,,Global Markets,,Monitor portal from Nov,,French stages roll; target May-Jun 2027+ starts only. Equity derivatives franchise notable.,Online tests + interviews (stage),Rolling (late 2026),https://www.natixis.com/en/careers,Good,,Not Yet Open,,,3911d664-3333-81e1-b942-eb67a20b143b,https://app.notion.com/p/Stage-Global-Markets-2027-3911d664333381e1b942eb67a20b143b,2026-09-18T10:30:00.000Z
pos_e3142c984a,Nomura,Global Markets Summer Analyst 2027,Bulge Bracket Markets,London,Summer,Tier 3,,,,Penultimate year only,no,,,Global Markets,,Monitor portal,,Strong rates/derivatives desk in EMEA; less competitive than US BBs.,Online tests + video interview,"Live (deadline 1 Dec 2026) but title says 'for 2028 Graduates' — not eligible. Nomura 2027 Global Markets OFF-CYCLE Frankfurt & Paris ARE live, same 1 Dec deadline — verify start months",https://nomuracampus.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-4/xf-2e5ae11d407e/candidate/so/pm/1/pl/1/opp/1449-2027-Global-Markets-Sales-Trading-Structuring-Research-Summer-Internship-London-for-2028-Graduates/en-GB,Good,,Not Yet Open,,,3911d664-3333-81c9-9a8c-caee9b29ebad,https://app.notion.com/p/Global-Markets-Summer-Analyst-2027-3911d664333381c99a8ccaee9b29ebad,2026-09-18T15:10:00.000Z
pos_5fe9993ae6,Nomura,Markets Graduate Analyst 2027,Bulge Bracket Markets,London,Graduate,Tier 3,,,,,no,,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://www.nomura.com/careers/graduates/,Good,,Not Yet Open,,,39e1d664-3333-81ea-af48-f85d6ff3e92c,https://app.notion.com/p/Markets-Graduate-Analyst-2027-39e1d664333381eaaf48f85d6ff3e92c,2026-09-18T10:29:00.000Z
pos_1eb5792ab3,Nordea,Nordea — Future Finance Professionals Program (Nordea Markets / LC&I),Bulge Bracket Markets,Helsinki,Off-cycle,Tier 2,,,,,no,2026-09-27,,Nordea Markets / Large Corporates & Institutions,,,,"FIRM = Nordea (Firm dropdown at Notion's 100-option cap — could not add option; fix next run). DISCOVERED 2026-09-08 — LIVE on careers.nordea.com.  DEADLINE 27 SEP 2026 — CLOSES WITHIN 3 WEEKS  Trading-floor placement inside Nordea Markets; programme runs May to September (some teams start earlier, possibly Q1), which lines up almost exactly with availability from May/June 2027. Eligibility: 'student or recent graduate… advanced academic progress with graduation on the horizon'. Nordea states FFP is 'the most common pathway to becoming an employee here' in Markets/LC&I Finland. NB Helsinki base — confirm whether Nordic-language ability is expected.",,Open now,https://careers.nordea.com/job/Helsinki-Future-Finance-Professionals-Program-00500/1434679633/,Good,,Open - Not Applied,,,3d51d664-3333-8148-a9d8-e778115ff507,https://app.notion.com/p/Nordea-Future-Finance-Professionals-Program-Nordea-Markets-LC-I-3d51d66433338148a9d8e778115ff507,2026-09-18T10:35:00.000Z
